Texto	formato_bio	contem_erro
 Os filhos de hoje não estão obedecendo mais os pais, só querem fazer o que quer,<wrong>os relacionamentos entres as famílias estão a cada dia complicado</wrong> , os filhos não respeitam os país, nem os pais os filhos, cadê o respeito, como aqueles de antigamente, o respeito pelos mais velhos não existe mais.	[('Os', 'O'), ('filhos', 'O'), ('de', 'O'), ('hoje', 'O'), ('não', 'O'), ('estão', 'O'), ('obedecendo', 'O'), ('mais', 'O'), ('os', 'O'), ('pais', 'O'), (',', 'O'), ('só', 'O'), ('querem', 'O'), ('fazer', 'O'), ('o', 'O'), ('que', 'O'), ('quer', 'O'), (',', 'O'), ('os', 'B-WRONG'), ('relacionamentos', 'I-WRONG'), ('entres', 'I-WRONG'), ('as', 'I-WRONG'), ('famílias', 'I-WRONG'), ('estão', 'I-WRONG'), ('a', 'I-WRONG'), ('cada', 'I-WRONG'), ('dia', 'I-WRONG'), ('complicado', 'I-WRONG'), (',', 'O'), ('os', 'O'), ('filhos', 'O'), ('não', 'O'), ('respeitam', 'O'), ('os', 'O'), ('país', 'O'), (',', 'O'), ('nem', 'O'), ('os', 'O'), ('pais', 'O'), ('os', 'O'), ('filhos', 'O'), (',', 'O'), ('cadê', 'O'), ('o', 'O'), ('respeito', 'O'), (',', 'O'), ('como', 'O'), ('aqueles', 'O'), ('de', 'O'), ('antigamente', 'O'), (',', 'O'), ('o', 'O'), ('respeito', 'O'), ('pelos', 'O'), ('mais', 'O'), ('velhos', 'O'), ('não', 'O'), ('existe', 'O'), ('mais', 'O'), ('.', 'O')]	True
Os jovens, especialmente os menores de idade, consomem bebidas alcoólicas cada vez mais cedo.	[('Os', 'O'), ('jovens', 'O'), (',', 'O'), ('especialmente', 'O'), ('os', 'O'), ('menores', 'O'), ('de', 'O'), ('idade', 'O'), (',', 'O'), ('consomem', 'O'), ('bebidas', 'O'), ('alcoólicas', 'O'), ('cada', 'O'), ('vez', 'O'), ('mais', 'O'), ('cedo', 'O'), ('.', 'O')]	False
Há quem diga que é da natureza humana distorcer informações para obter as conclusões desejadas.	[('Há', 'O'), ('quem', 'O'), ('diga', 'O'), ('que', 'O'), ('é', 'O'), ('da', 'O'), ('natureza', 'O'), ('humana', 'O'), ('distorcer', 'O'), ('informações', 'O'), ('para', 'O'), ('obter', 'O'), ('as', 'O'), ('conclusões', 'O'), ('desejadas', 'O'), ('.', 'O')]	False
 Os jovens, quando estão no ensino médio,<wrong>se deparam</wrong> <correct>deparam-se</correct> com uma antiga questão <wrong>que foi-lhe</wrong> <correct>que lhes foi</correct> imposta na infância, a da carreira a ser seguida, uma escolha muito importante que, se não for a certa, implicará problemas futuros como a insatisfação profissional, infelicidade e em alguns casos a <wrong>depressão, por</wrong> <correct>depressão.	[('Os', 'O'), ('jovens', 'O'), (',', 'O'), ('quando', 'O'), ('estão', 'O'), ('no', 'O'), ('ensino', 'O'), ('médio', 'O'), (',', 'O'), ('se', 'B-WRONG'), ('deparam', 'I-WRONG'), ('<correct>', 'O'), ('deparam-se', 'O'), ('</correct>', 'O'), ('com', 'O'), ('uma', 'O'), ('antiga', 'O'), ('questão', 'O'), ('que', 'B-WRONG'), ('foi-lhe', 'I-WRONG'), ('<correct>', 'O'), ('que', 'O'), ('lhes', 'O'), ('foi', 'O'), ('</correct>', 'O'), ('imposta', 'O'), ('na', 'O'), ('infância', 'O'), (',', 'O'), ('a', 'O'), ('da', 'O'), ('carreira', 'O'), ('a', 'O'), ('ser', 'O'), ('seguida', 'O'), (',', 'O'), ('uma', 'O'), ('escolha', 'O'), ('muito', 'O'), ('importante', 'O'), ('que', 'O'), (',', 'O'), ('se', 'O'), ('não', 'O'), ('for', 'O'), ('a', 'O'), ('certa', 'O'), (',', 'O'), ('implicará', 'O'), ('problemas', 'O'), ('futuros', 'O'), ('como', 'O'), ('a', 'O'), ('insatisfação', 'O'), ('profissional', 'O'), (',', 'O'), ('infelicidade', 'O'), ('e', 'O'), ('em', 'O'), ('alguns', 'O'), ('casos', 'O'), ('a', 'O'), ('depressão', 'B-WRONG'), (',', 'I-WRONG'), ('por', 'I-WRONG'), ('<correct>', 'O'), ('depressão', 'O'), ('.', 'O')]	True
Por outro lado, visto que as universidades selecionam os estudantes de acordo com conhecimento acumulado, as cotas criam um clima de injustiça ao permitirem que alunos com deficiência no ensino ocupem essas vagas.	[('Por', 'O'), ('outro', 'O'), ('lado', 'O'), (',', 'O'), ('visto', 'O'), ('que', 'O'), ('as', 'O'), ('universidades', 'O'), ('selecionam', 'O'), ('os', 'O'), ('estudantes', 'O'), ('de', 'O'), ('acordo', 'O'), ('com', 'O'), ('conhecimento', 'O'), ('acumulado', 'O'), (',', 'O'), ('as', 'O'), ('cotas', 'O'), ('criam', 'O'), ('um', 'O'), ('clima', 'O'), ('de', 'O'), ('injustiça', 'O'), ('ao', 'O'), ('permitirem', 'O'), ('que', 'O'), ('alunos', 'O'), ('com', 'O'), ('deficiência', 'O'), ('no', 'O'), ('ensino', 'O'), ('ocupem', 'O'), ('essas', 'O'), ('vagas', 'O'), ('.', 'O')]	False
No futebol não é raro as ocasiões em que jogadores de times rivais, em lances de contato aceitáveis no esporte, quebram os tornozelos, ou até mesmo o pescoço uns dos outros.	[('No', 'O'), ('futebol', 'O'), ('não', 'O'), ('é', 'O'), ('raro', 'O'), ('as', 'O'), ('ocasiões', 'O'), ('em', 'O'), ('que', 'O'), ('jogadores', 'O'), ('de', 'O'), ('times', 'O'), ('rivais', 'O'), (',', 'O'), ('em', 'O'), ('lances', 'O'), ('de', 'O'), ('contato', 'O'), ('aceitáveis', 'O'), ('no', 'O'), ('esporte', 'O'), (',', 'O'), ('quebram', 'O'), ('os', 'O'), ('tornozelos', 'O'), (',', 'O'), ('ou', 'O'), ('até', 'O'), ('mesmo', 'O'), ('o', 'O'), ('pescoço', 'O'), ('uns', 'O'), ('dos', 'O'), ('outros', 'O'), ('.', 'O')]	False
 Infelizmente os jovens<wrong>tem</wrong> <correct>têm</correct> atitudes que podem influenciar muito no amanhã de suas vidas, mas eles não pensam nisso na hora da ilusão ou vontade de querer algo diferente para o momento.	[('Infelizmente', 'O'), ('os', 'O'), ('jovens', 'O'), ('tem', 'B-WRONG'), ('<correct>', 'O'), ('têm', 'O'), ('</correct>', 'O'), ('atitudes', 'O'), ('que', 'O'), ('podem', 'O'), ('influenciar', 'O'), ('muito', 'O'), ('no', 'O'), ('amanhã', 'O'), ('de', 'O'), ('suas', 'O'), ('vidas', 'O'), (',', 'O'), ('mas', 'O'), ('eles', 'O'), ('não', 'O'), ('pensam', 'O'), ('nisso', 'O'), ('na', 'O'), ('hora', 'O'), ('da', 'O'), ('ilusão', 'O'), ('ou', 'O'), ('vontade', 'O'), ('de', 'O'), ('querer', 'O'), ('algo', 'O'), ('diferente', 'O'), ('para', 'O'), ('o', 'O'), ('momento', 'O'), ('.', 'O')]	True
 Ao contrário, heróis nascem de atos de coragem e<wrong>bravuras</wrong> <correct>bravura</correct> .	[('Ao', 'O'), ('contrário', 'O'), (',', 'O'), ('heróis', 'O'), ('nascem', 'O'), ('de', 'O'), ('atos', 'O'), ('de', 'O'), ('coragem', 'O'), ('e', 'O'), ('bravuras', 'B-WRONG'), ('<correct>', 'O'), ('bravura', 'O'), ('</correct>', 'O'), ('.', 'O')]	True
 Existe uma infraestrutura muito boa para os ciclistas: uma malha viária de ciclovias muito <wrong>extensas</wrong> <correct>extensa</correct> , além de estacionamentos exclusivos para bicicletas.	[('Existe', 'O'), ('uma', 'O'), ('infraestrutura', 'O'), ('muito', 'O'), ('boa', 'O'), ('para', 'O'), ('os', 'O'), ('ciclistas', 'O'), (':', 'O'), ('uma', 'O'), ('malha', 'O'), ('viária', 'O'), ('de', 'O'), ('ciclovias', 'O'), ('muito', 'O'), ('extensas', 'B-WRONG'), ('<correct>', 'O'), ('extensa', 'O'), ('</correct>', 'O'), (',', 'O'), ('além', 'O'), ('de', 'O'), ('estacionamentos', 'O'), ('exclusivos', 'O'), ('para', 'O'), ('bicicletas', 'O'), ('.', 'O')]	True
" <correct>""?</correct> <wrong>Portanto</wrong> , educação é tudo."	"[('<correct>', 'O'), ('""', 'O'), ('?', 'O'), ('</correct>', 'O'), ('Portanto', 'B-WRONG'), (',', 'O'), ('educação', 'O'), ('é', 'O'), ('tudo', 'O'), ('.', 'O')]"	True
O problema desse vínculo é evidente: os policiais são treinados militarmente, ensinados a enxergar a sociedade civil como um inimigo a ser combatido e a rotina policial como uma guerra.	[('O', 'O'), ('problema', 'O'), ('desse', 'O'), ('vínculo', 'O'), ('é', 'O'), ('evidente', 'O'), (':', 'O'), ('os', 'O'), ('policiais', 'O'), ('são', 'O'), ('treinados', 'O'), ('militarmente', 'O'), (',', 'O'), ('ensinados', 'O'), ('a', 'O'), ('enxergar', 'O'), ('a', 'O'), ('sociedade', 'O'), ('civil', 'O'), ('como', 'O'), ('um', 'O'), ('inimigo', 'O'), ('a', 'O'), ('ser', 'O'), ('combatido', 'O'), ('e', 'O'), ('a', 'O'), ('rotina', 'O'), ('policial', 'O'), ('como', 'O'), ('uma', 'O'), ('guerra', 'O'), ('.', 'O')]	False
 Relativo porque são <wrong>exceções</wrong> .	[('Relativo', 'O'), ('porque', 'O'), ('são', 'O'), ('exceções', 'B-WRONG'), ('.', 'O')]	True
Para alguns, estas facilitam e são elementos básicos da organização de qualquer forma de comunicação escrita ou oral, para outros tornam-se inflexíveis e amedrontadoras.	[('Para', 'O'), ('alguns', 'O'), (',', 'O'), ('estas', 'O'), ('facilitam', 'O'), ('e', 'O'), ('são', 'O'), ('elementos', 'O'), ('básicos', 'O'), ('da', 'O'), ('organização', 'O'), ('de', 'O'), ('qualquer', 'O'), ('forma', 'O'), ('de', 'O'), ('comunicação', 'O'), ('escrita', 'O'), ('ou', 'O'), ('oral', 'O'), (',', 'O'), ('para', 'O'), ('outros', 'O'), ('tornam-se', 'O'), ('inflexíveis', 'O'), ('e', 'O'), ('amedrontadoras', 'O'), ('.', 'O')]	False
E especial é uma característica que o ser humano adora, principalmente quando é sua  todos gostam de acreditar que são.	[('E', 'O'), ('\x93especial\x94', 'O'), ('é', 'O'), ('uma', 'O'), ('característica', 'O'), ('que', 'O'), ('o', 'O'), ('ser', 'O'), ('humano', 'O'), ('adora', 'O'), (',', 'O'), ('principalmente', 'O'), ('quando', 'O'), ('é', 'O'), ('sua', 'O'), ('\x96', 'O'), ('todos', 'O'), ('gostam', 'O'), ('de', 'O'), ('acreditar', 'O'), ('que', 'O'), ('são', 'O'), ('.', 'O')]	False
Hoje em dia a automedicação tem se tornado um problema.	[('Hoje', 'O'), ('em', 'O'), ('dia', 'O'), ('a', 'O'), ('automedicação', 'O'), ('tem', 'O'), ('se', 'O'), ('tornado', 'O'), ('um', 'O'), ('problema', 'O'), ('.', 'O')]	False
É notório: o Brasil é um país rico e está entre os dez maiores do mundo.	[('É', 'O'), ('notório', 'O'), (':', 'O'), ('o', 'O'), ('Brasil', 'O'), ('é', 'O'), ('um', 'O'), ('país', 'O'), ('rico', 'O'), ('e', 'O'), ('está', 'O'), ('entre', 'O'), ('os', 'O'), ('dez', 'O'), ('maiores', 'O'), ('do', 'O'), ('mundo', 'O'), ('.', 'O')]	False
A partir da segunda semana de junho, o povo brasileiro parece ter despertado da letargia em que havia mergulhado desde os anos 1990.	[('A', 'O'), ('partir', 'O'), ('da', 'O'), ('segunda', 'O'), ('semana', 'O'), ('de', 'O'), ('junho', 'O'), (',', 'O'), ('o', 'O'), ('povo', 'O'), ('brasileiro', 'O'), ('parece', 'O'), ('ter', 'O'), ('despertado', 'O'), ('da', 'O'), ('letargia', 'O'), ('em', 'O'), ('que', 'O'), ('havia', 'O'), ('mergulhado', 'O'), ('desde', 'O'), ('os', 'O'), ('anos', 'O'), ('1990', 'O'), ('.', 'O')]	False
Dentre elas está a manifestação através do voto nulo.	[('Dentre', 'O'), ('elas', 'O'), ('está', 'O'), ('a', 'O'), ('manifestação', 'O'), ('através', 'O'), ('do', 'O'), ('voto', 'O'), ('nulo', 'O'), ('.', 'O')]	False
 A<wrong>Autrália</wrong> <correct>Austrália</correct> também foi vitimada pelo mesmo acontecimento natural, chuvas <wrong>torrências</wrong> <correct>torrenciais</correct> .	[('A', 'O'), ('Autrália', 'B-WRONG'), ('<correct>', 'O'), ('Austrália', 'O'), ('</correct>', 'O'), ('também', 'O'), ('foi', 'O'), ('vitimada', 'O'), ('pelo', 'O'), ('mesmo', 'O'), ('acontecimento', 'O'), ('natural', 'O'), (',', 'O'), ('chuvas', 'O'), ('torrências', 'B-WRONG'), ('<correct>', 'O'), ('torrenciais', 'O'), ('</correct>', 'O'), ('.', 'O')]	True
 A prática, <wrong>neste</wrong> <correct>nesse</correct> caso, é fundamental para que ocorra a fixação de tais normas.	[('A', 'O'), ('prática', 'O'), (',', 'O'), ('neste', 'B-WRONG'), ('<correct>', 'O'), ('nesse', 'O'), ('</correct>', 'O'), ('caso', 'O'), (',', 'O'), ('é', 'O'), ('fundamental', 'O'), ('para', 'O'), ('que', 'O'), ('ocorra', 'O'), ('a', 'O'), ('fixação', 'O'), ('de', 'O'), ('tais', 'O'), ('normas', 'O'), ('.', 'O')]	True
O que acontece é que ao invés de haver um movimento a favor do uso correto da língua e suas regras, o que vem sendo feito é justamente um manifesto contra a gramática e o seu emprego, considerados muitas vezes confusos e desnecessários.	[('O', 'O'), ('que', 'O'), ('acontece', 'O'), ('é', 'O'), ('que', 'O'), ('ao', 'O'), ('invés', 'O'), ('de', 'O'), ('haver', 'O'), ('um', 'O'), ('movimento', 'O'), ('a', 'O'), ('favor', 'O'), ('do', 'O'), ('uso', 'O'), ('correto', 'O'), ('da', 'O'), ('língua', 'O'), ('e', 'O'), ('suas', 'O'), ('regras', 'O'), (',', 'O'), ('o', 'O'), ('que', 'O'), ('vem', 'O'), ('sendo', 'O'), ('feito', 'O'), ('é', 'O'), ('justamente', 'O'), ('um', 'O'), ('manifesto', 'O'), ('contra', 'O'), ('a', 'O'), ('gramática', 'O'), ('e', 'O'), ('o', 'O'), ('seu', 'O'), ('emprego', 'O'), (',', 'O'), ('considerados', 'O'), ('muitas', 'O'), ('vezes', 'O'), ('confusos', 'O'), ('e', 'O'), ('desnecessários', 'O'), ('.', 'O')]	False
"E quantas outras revoluções e movimentos foram guiadas pelas metas da Revolução Francesa... Revolução Russa, Canudos, Cangaço e o movimento até o momento mais importante para o Brasil: ""Movimento Diretas Já""."	"[('E', 'O'), ('quantas', 'O'), ('outras', 'O'), ('revoluções', 'O'), ('e', 'O'), ('movimentos', 'O'), ('foram', 'O'), ('guiadas', 'O'), ('pelas', 'O'), ('metas', 'O'), ('da', 'O'), ('Revolução', 'O'), ('Francesa', 'O'), ('.', 'O'), ('.', 'O'), ('.', 'O'), ('Revolução', 'O'), ('Russa', 'O'), (',', 'O'), ('Canudos', 'O'), (',', 'O'), ('Cangaço', 'O'), ('e', 'O'), ('o', 'O'), ('movimento', 'O'), ('até', 'O'), ('o', 'O'), ('momento', 'O'), ('mais', 'O'), ('importante', 'O'), ('para', 'O'), ('o', 'O'), ('Brasil', 'O'), (':', 'O'), ('""', 'O'), ('Movimento', 'O'), ('Diretas', 'O'), ('Já', 'O'), ('""', 'O'), ('.', 'O')]"	False
 A informação</correct> do que aconteceu no <wrong>pais</wrong> <correct>país</correct> e também no mundo chega <wrong>nas residencias</wrong> <correct>às residências</correct> através dessa empresa seja ela escrita ou falada .	[('A', 'O'), ('informação', 'O'), ('</correct>', 'O'), ('do', 'O'), ('que', 'O'), ('aconteceu', 'O'), ('no', 'O'), ('pais', 'B-WRONG'), ('<correct>', 'O'), ('país', 'O'), ('</correct>', 'O'), ('e', 'O'), ('também', 'O'), ('no', 'O'), ('mundo', 'O'), ('chega', 'O'), ('nas', 'B-WRONG'), ('residencias', 'I-WRONG'), ('<correct>', 'O'), ('às', 'O'), ('residências', 'O'), ('</correct>', 'O'), ('através', 'O'), ('dessa', 'O'), ('empresa', 'O'), ('seja', 'O'), ('ela', 'O'), ('escrita', 'O'), ('ou', 'O'), ('falada', 'O'), ('.', 'O')]	True
O Brasil possui hoje duas instalações geradoras de energia nuclear, as usinas Angra I e Angra II, que não podem ser consideradas exemplos de sucesso.	[('O', 'O'), ('Brasil', 'O'), ('possui', 'O'), ('hoje', 'O'), ('duas', 'O'), ('instalações', 'O'), ('geradoras', 'O'), ('de', 'O'), ('energia', 'O'), ('nuclear', 'O'), (',', 'O'), ('as', 'O'), ('usinas', 'O'), ('Angra', 'O'), ('I', 'O'), ('e', 'O'), ('Angra', 'O'), ('II', 'O'), (',', 'O'), ('que', 'O'), ('não', 'O'), ('podem', 'O'), ('ser', 'O'), ('consideradas', 'O'), ('exemplos', 'O'), ('de', 'O'), ('sucesso', 'O'), ('.', 'O')]	False
 A estudante<wrong>Geisy, foi</wrong> <correct>Geisy foi</correct> cruelmente discriminada por colegas e professores da faculdade, por usar um vestido que segundo eles seria curto, mas o curto não vem ao caso, as pessoas sempre <wrong>tem</wrong> <correct>têm</correct> uma desculpa quando <wrong>quer</wrong> <correct>querem</correct> discriminar a outra, muitas vezes por não ter condições de comprar roupas de marca <correct>,</correct> como para eles é o certo <correct>,</correct> ou não andar sempre na moda ou do jeito que eles querem.	[('A', 'O'), ('estudante', 'O'), ('Geisy', 'B-WRONG'), (',', 'I-WRONG'), ('foi', 'I-WRONG'), ('<correct>', 'O'), ('Geisy', 'O'), ('foi', 'O'), ('</correct>', 'O'), ('cruelmente', 'O'), ('discriminada', 'O'), ('por', 'O'), ('colegas', 'O'), ('e', 'O'), ('professores', 'O'), ('da', 'O'), ('faculdade', 'O'), (',', 'O'), ('por', 'O'), ('usar', 'O'), ('um', 'O'), ('vestido', 'O'), ('que', 'O'), ('segundo', 'O'), ('eles', 'O'), ('seria', 'O'), ('curto', 'O'), (',', 'O'), ('mas', 'O'), ('o', 'O'), ('curto', 'O'), ('não', 'O'), ('vem', 'O'), ('ao', 'O'), ('caso', 'O'), (',', 'O'), ('as', 'O'), ('pessoas', 'O'), ('sempre', 'O'), ('tem', 'B-WRONG'), ('<correct>', 'O'), ('têm', 'O'), ('</correct>', 'O'), ('uma', 'O'), ('desculpa', 'O'), ('quando', 'O'), ('quer', 'B-WRONG'), ('<correct>', 'O'), ('querem', 'O'), ('</correct>', 'O'), ('discriminar', 'O'), ('a', 'O'), ('outra', 'O'), (',', 'O'), ('muitas', 'O'), ('vezes', 'O'), ('por', 'O'), ('não', 'O'), ('ter', 'O'), ('condições', 'O'), ('de', 'O'), ('comprar', 'O'), ('roupas', 'O'), ('de', 'O'), ('marca', 'O'), ('<correct>', 'O'), (',', 'O'), ('</correct>', 'O'), ('como', 'O'), ('para', 'O'), ('eles', 'O'), ('é', 'O'), ('o', 'O'), ('certo', 'O'), ('<correct>', 'O'), (',', 'O'), ('</correct>', 'O'), ('ou', 'O'), ('não', 'O'), ('andar', 'O'), ('sempre', 'O'), ('na', 'O'), ('moda', 'O'), ('ou', 'O'), ('do', 'O'), ('jeito', 'O'), ('que', 'O'), ('eles', 'O'), ('querem', 'O'), ('.', 'O')]	True
O medo é um sentimento que gera ansiedade e, como consequência, surge o impulso que pode resultar em sérias consequências.	[('O', 'O'), ('medo', 'O'), ('é', 'O'), ('um', 'O'), ('sentimento', 'O'), ('que', 'O'), ('gera', 'O'), ('ansiedade', 'O'), ('e', 'O'), (',', 'O'), ('como', 'O'), ('consequência', 'O'), (',', 'O'), ('surge', 'O'), ('o', 'O'), ('impulso', 'O'), ('que', 'O'), ('pode', 'O'), ('resultar', 'O'), ('em', 'O'), ('sérias', 'O'), ('consequências', 'O'), ('.', 'O')]	False
 Os programas de governo têm as suas lacunas para<wrong>se</wrong> conseguir atender com os objetivos desejados em todos os parâmetros.	[('Os', 'O'), ('programas', 'O'), ('de', 'O'), ('governo', 'O'), ('têm', 'O'), ('as', 'O'), ('suas', 'O'), ('lacunas', 'O'), ('para', 'O'), ('se', 'B-WRONG'), ('conseguir', 'O'), ('atender', 'O'), ('com', 'O'), ('os', 'O'), ('objetivos', 'O'), ('desejados', 'O'), ('em', 'O'), ('todos', 'O'), ('os', 'O'), ('parâmetros', 'O'), ('.', 'O')]	True
O ensino à<correct>a</correct> distância, também conhecido como Ead, vem crescendo nos últimos anos no Brasil.	[('O', 'O'), ('ensino', 'O'), ('à', 'O'), ('<correct>', 'O'), ('a', 'O'), ('</correct>', 'O'), ('distância', 'O'), (',', 'O'), ('também', 'O'), ('conhecido', 'O'), ('como', 'O'), ('Ead', 'O'), (',', 'O'), ('vem', 'O'), ('crescendo', 'O'), ('nos', 'O'), ('últimos', 'O'), ('anos', 'O'), ('no', 'O'), ('Brasil', 'O'), ('.', 'O')]	False
 Dessa forma, a saúde ocupará o primeiro<wrong>plano</wrong> <correct>plano,</correct> em vez da obsessão pelo físico.	[('Dessa', 'O'), ('forma', 'O'), (',', 'O'), ('a', 'O'), ('saúde', 'O'), ('ocupará', 'O'), ('o', 'O'), ('primeiro', 'O'), ('plano', 'B-WRONG'), ('<correct>', 'O'), ('plano', 'O'), (',', 'O'), ('</correct>', 'O'), ('em', 'O'), ('vez', 'O'), ('da', 'O'), ('obsessão', 'O'), ('pelo', 'O'), ('físico', 'O'), ('.', 'O')]	True
No entanto, existem exceções.	[('No', 'O'), ('entanto', 'O'), (',', 'O'), ('existem', 'O'), ('exceções', 'O'), ('.', 'O')]	False
Freqüentemente as favelas são relacionadas com marginalização, violência e pobreza, mas nem sempre a realidade é o que parece.	[('Freqüentemente', 'O'), ('as', 'O'), ('favelas', 'O'), ('são', 'O'), ('relacionadas', 'O'), ('com', 'O'), ('marginalização', 'O'), (',', 'O'), ('violência', 'O'), ('e', 'O'), ('pobreza', 'O'), (',', 'O'), ('mas', 'O'), ('nem', 'O'), ('sempre', 'O'), ('a', 'O'), ('realidade', 'O'), ('é', 'O'), ('o', 'O'), ('que', 'O'), ('parece', 'O'), ('.', 'O')]	False
 Hoje eles querem<wrong>mais</wrong> <correct>pessoas que saibam mais</correct> que apenas ler e escrever.	[('Hoje', 'O'), ('eles', 'O'), ('querem', 'O'), ('mais', 'B-WRONG'), ('<correct>', 'O'), ('pessoas', 'O'), ('que', 'O'), ('saibam', 'O'), ('mais', 'O'), ('</correct>', 'O'), ('que', 'O'), ('apenas', 'O'), ('ler', 'O'), ('e', 'O'), ('escrever', 'O'), ('.', 'O')]	True
O valor chegou a exorbitantes 1,5 milhão de reais, transformando a jovem numa celebridade.	[('O', 'O'), ('valor', 'O'), ('chegou', 'O'), ('a', 'O'), ('exorbitantes', 'O'), ('1', 'O'), (',', 'O'), ('5', 'O'), ('milhão', 'O'), ('de', 'O'), ('reais', 'O'), (',', 'O'), ('transformando', 'O'), ('a', 'O'), ('jovem', 'O'), ('numa', 'O'), ('celebridade', 'O'), ('.', 'O')]	False
 Por fim, mediante<wrong>a tantos empecilhos</wrong> <correct>tantos empecilhos,</correct> a ida do homem ao nosso vizinho rubro ainda deverá demorar algumas decádas para se concretizar.	[('Por', 'O'), ('fim', 'O'), (',', 'O'), ('mediante', 'O'), ('a', 'B-WRONG'), ('tantos', 'I-WRONG'), ('empecilhos', 'I-WRONG'), ('<correct>', 'O'), ('tantos', 'O'), ('empecilhos', 'O'), (',', 'O'), ('</correct>', 'O'), ('a', 'O'), ('ida', 'O'), ('do', 'O'), ('homem', 'O'), ('ao', 'O'), ('nosso', 'O'), ('vizinho', 'O'), ('rubro', 'O'), ('ainda', 'O'), ('deverá', 'O'), ('demorar', 'O'), ('algumas', 'O'), ('decádas', 'O'), ('para', 'O'), ('se', 'O'), ('concretizar', 'O'), ('.', 'O')]	True
